,Occurrence,Filière,Produit,Indicateur, Valeur 
8414,2020,Fourragères,Luzerne,Superficie (Ha),650.0
8415,2020,Céréales,Orge,Production-T (Tonnes),27075.0
8417,2020,Maraîchage,Oignon,Production-T (Tonnes),4000.0
8418,2020,Rosacées,Pommier,Superficie (Ha),20.0
8419,2020,Agrumes,Orange_Navel late,Production-T (Tonnes),155.0
8420,2020,Céréales,Blé tendre,Superficie (Ha),1700.0
8421,2020,Rosacées,Bananier,Superficie (Ha),4100.0
8422,2020,Rosacées,Figuier,Production-T (Tonnes),810.0
8424,2020,Légumineuses,Petit pois,Superficie (Ha),680.0
8426,2020,Maraîchage,Courge courgette,Production-T (Tonnes),1800.0
8427,2020,Agrumes,Petit fruit_Clémentine,Production-T (Tonnes),145.0
8428,2020,Fourragères,Mélange fourrager,Production-T (Tonnes),27600.0
8429,2020,Rosacées,Autres plantations fruitières,Superficie (Ha),26.0
8431,2020,Maraîchage,Choux fleur,Superficie (Ha),70.0
8432,2020,Rosacées,Pêcher-nectarine,Production-T (Tonnes),448.0
8433,2020,Maraîchage,Choux fleur,Superficie (Ha),60.0
8434,2020,Maraîchage,Oignon,Production-T (Tonnes),13600.0
8435,2020,Vignes,Raisin de table,Superficie (Ha),28.0
8436,2020,Rosacées,Prunier,Production-T (Tonnes),247.0
8438,2020,Maraîchage,Betterave potager,Production-T (Tonnes),120.0
8439,2020,Vignes,Raisin de table,Production-T (Tonnes),57.0
8440,2020,Fourragères,Vesce avoine,Production-T (Tonnes),1125.0
8441,2020,Fourragères,Autres cultures fourragères,Superficie (Ha),130.0
8442,2020,Agrumes,Orange_Navel lane late,Production-T (Tonnes),2641.0
8444,2020,Maraîchage,Carotte,Production-T (Tonnes),8050.0
8446,2020,Maraîchage,Oignon,Production-T (Tonnes),20400.0
8447,2020,Céréales,Blé dur,Production-T (Tonnes),5473.0
8448,2020,Agrumes,Orange_Maroc late,Production-T (Tonnes),164.0
8449,2020,Céréales,Blé tendre,Production-T (Tonnes),1166.0
8450,2020,Rosacées,Figuier,Production-T (Tonnes),1143.0
8451,2020,Maraîchage,Melon,Production-T (Tonnes),640.0
8452,2020,Rosacées,Grenadier,Superficie (Ha),100.0
8453,2020,Légumineuses,Fève,Production-T (Tonnes),24500.0
8454,2020,Maraîchage,Pomme de terre,Production-T (Tonnes),15600.0
8455,2020,Céréales,Orge,Production-T (Tonnes),156.0
8456,2020,Maraîchage,Aubergine,Production-T (Tonnes),17400.0
8458,2020,Céréales,Orge,Superficie (Ha),5400.0
8459,2020,Rosacées,Pommier,Superficie (Ha),8.0
8460,2020,Rosacées,Caroubier,Superficie (Ha),954.0
8461,2020,Agrumes,Petit fruit_Nules,Superficie (Ha),170.0
8462,2020,Céréales,Blé tendre,Production-T (Tonnes),4601.0
8463,2020,Rosacées,Figuier,Superficie (Ha),17.0
8464,2020,Maraîchage,Carotte,Production-T (Tonnes),2700.0
8465,2020,Légumineuses,Lentille,Production-T (Tonnes),14.0
8466,2020,Fourragères,Luzerne,Production-T (Tonnes),2291394.0
8467,2020,Maraîchage,Ail,Superficie (Ha),90.0
8468,2020,Céréales,Orge,Superficie (Ha),1920.0
8469,2020,Fourragères,Bersim,Production-T (Tonnes),25000.0
8470,2020,Sucrières,Canne à sucre,Production-T (Tonnes),73890.0
8471,2020,Fourragères,Bersim,Production-T (Tonnes),525.0
8472,2020,Industrielles,Henné,Superficie (Ha),100.0
8473,2020,Vignes,Raisin de table,Production-T (Tonnes),1250.0
8474,2020,Céréales,Blé dur,Production-T (Tonnes),423.0
8476,2020,Maraîchage,Haricot vert,Production-T (Tonnes),40.0
8477,2020,Céréales,Blé dur,Superficie (Ha),12000.0
8478,2020,Agrumes,Citron,Superficie (Ha),158.0
8479,2020,Agrumes,Orange_Maroc late,Superficie (Ha),33.0
8480,2020,Agrumes,Petit fruit_Clémentine,Superficie (Ha),562.0
8481,2020,Maraîchage,Concombre,Superficie (Ha),3.0
8482,2020,Maraîchage,Oignon vert,Superficie (Ha),150.0
8484,2020,Maraîchage,Choux pomme,Superficie (Ha),30.0
8485,2020,Maraîchage,Navet,Production-T (Tonnes),800.0
8486,2020,Céréales,Orge,Superficie (Ha),830.0
8487,2020,Fourragères,Vesce avoine,Superficie (Ha),810.0
8488,2020,Rosacées,Grenadier,Superficie (Ha),91.0
8489,2020,Agrumes,Petit fruit_Autres,Superficie (Ha),1281.0
8491,2020,Maraîchage,Autres cultures maraichères,Superficie (Ha),2310.0
8492,2020,Oliviers,Olivier,Superficie (Ha),255.0
8493,2020,Rosacées,Grenadier,Superficie (Ha),28.0
8494,2020,Légumineuses,Pois chiche,Production-T (Tonnes),1803.0
8495,2020,Fourragères,Mélange fourrager,Production-T (Tonnes),33600.0
8496,2020,Maraîchage,Oignon,Production-T (Tonnes),7380.0
8497,2020,Amandiers,Amandier,Superficie (Ha),5813.0
8498,2020,Sucrières,Betterave à sucre,Superficie (Ha),8908.0
8499,2020,Rosacées,Figuier,Production-T (Tonnes),260.0
8500,2020,Vignes,Raisin de table,Superficie (Ha),1503.0
8501,2020,Oliviers,Olivier,Superficie (Ha),18531.0
8503,2020,Maraîchage,Navet,Production-T (Tonnes),3730.0
8504,2020,Légumineuses,Fève,Production-T (Tonnes),63.0
8505,2020,Légumineuses,Fève,Production-T (Tonnes),550.0
8506,2020,Maraîchage,Concombre,Production-T (Tonnes),10720.0
8507,2020,Sucrières,Betterave à sucre,Production-T (Tonnes),120872.0
8510,2020,Céréales,Blé tendre,Production-T (Tonnes),90175.0
8511,2020,Vignes,Raisin de table,Superficie (Ha),289.0
8512,2020,Maraîchage,Petit Pois vert,Production-T (Tonnes),616.0
8513,2020,Oléagineuses,Tournesol,Production-T (Tonnes),2353.0
8515,2020,Palmiers-Dattiers,Palmier dattier,Superficie (Ha),27352.0
8516,2020,Agrumes,Petit fruit_Autres,Production-T (Tonnes),27354.0
8517,2020,Légumineuses,Petit pois,Superficie (Ha),35.0
8519,2020,Sucrières,Betterave à sucre,Superficie (Ha),40.0
8520,2020,Maraîchage,Oignon,Superficie (Ha),296.0
8521,2020,Maraîchage,Haricot vert,Production-T (Tonnes),14.0
8522,2020,Légumineuses,Petit pois,Production-T (Tonnes),5525.0
8524,2020,Maraîchage,Piment poivron,Production-T (Tonnes),285.0
8525,2020,Rosacées,Abricotier,Production-T (Tonnes),1152.0
8526,2020,Céréales,Orge,Production-T (Tonnes),14234.0
8527,2020,Amandiers,Amandier,Production-T (Tonnes),980.0
8529,2020,Fourragères,Mélange fourrager,Production-T (Tonnes),800.0
8531,2020,Rosacées,Cerisier,Superficie (Ha),403.0
8532,2020,Oliviers,Olivier,Production-T (Tonnes),6750.0
8533,2020,Céréales,Blé dur,Production-T (Tonnes),456.0
8534,2020,Maraîchage,Oignon vert,Superficie (Ha),684.0
8535,2020,Légumineuses,Fève,Production-T (Tonnes),3240.0
8536,2020,Rosacées,Pommier,Superficie (Ha),78.0
8537,2020,Maraîchage,Oignon,Production-T (Tonnes),12320.0
8538,2020,Céréales,Mais,Production-T (Tonnes),15903.0
8539,2020,Maraîchage,Courge courgette,Production-T (Tonnes),3000.0
8540,2020,Rosacées,Poirier,Superficie (Ha),58.0
8541,2020,Oliviers,Olivier,Production-T (Tonnes),51.0
8542,2020,Amandiers,Amandier,Superficie (Ha),183.0
8543,2020,Légumineuses,Lentille,Superficie (Ha),170.0
8544,2020,Agrumes,Orange_Washignton sanguine,Superficie (Ha),11.0
8545,2020,Légumineuses,Fève,Production-T (Tonnes),154.0
8546,2020,Oliviers,Olivier,Superficie (Ha),84.0
8547,2020,Oléagineuses,Colza,Production-T (Tonnes),83.0
8548,2020,Céréales,Blé dur,Superficie (Ha),40800.0
8549,2020,Rosacées,Cerisier,Production-T (Tonnes),32.0
8550,2020,Rosacées,Abricotier,Production-T (Tonnes),462.0
8552,2020,Maraîchage,Oignon,Superficie (Ha),1400.0
8553,2020,Agrumes,Orange_Autres,Superficie (Ha),24.0
8554,2020,Céréales,Orge,Superficie (Ha),6800.0
8556,2020,Maraîchage,Tomate,Production-T (Tonnes),3375.0
8557,2020,Céréales,Orge,Production-T (Tonnes),4795.0
8558,2020,Légumineuses,Fève,Superficie (Ha),600.0
8559,2020,Agrumes,Petit fruit_Autres,Production-T (Tonnes),8046.0
8560,2020,Rosacées,Bananier,Superficie (Ha),3433.0
8561,2020,Fourragères,Luzerne,Production-T (Tonnes),4000.0
8562,2020,Industrielles,Autres Cultures Industrielles,Superficie (Ha),50.0
8563,2020,Maraîchage,Pomme de terre,Superficie (Ha),410.0
8564,2020,Sucrières,Betterave à sucre,Production-T (Tonnes),92872.0
8565,2020,Agrumes,Orange_Maroc late,Superficie (Ha),827.0
8567,2020,Oléagineuses,Colza,Superficie (Ha),51.0
8568,2020,Maraîchage,Ail,Production-T (Tonnes),25.0
8569,2020,Céréales,Blé dur,Production-T (Tonnes),26790.0
8570,2020,Vignes,Raisin de table,Production-T (Tonnes),3500.0
8571,2020,Maraîchage,Myrtille,Production-T (Tonnes),3060.0
8573,2020,Céréales,Orge,Production-T (Tonnes),158.0
8574,2020,Agrumes,Orange_Autres,Superficie (Ha),50.0
8575,2020,Maraîchage,Concombre,Production-T (Tonnes),46.0
8576,2020,Palmiers-Dattiers,Palmier dattier,Production-T (Tonnes),59581.0
8577,2020,Fourragères,Orge fourrager,Production-T (Tonnes),84000.0
8578,2020,Oliviers,Olivier,Production-T (Tonnes),16.0
8581,2020,Vignes,Raisin de table,Production-T (Tonnes),9496.0
8583,2020,Oliviers,Olivier,Production-T (Tonnes),26.0
8584,2020,Fourragères,Luzerne,Production-T (Tonnes),18430.0
8585,2020,Légumineuses,Petit pois,Superficie (Ha),290.0
8586,2020,Maraîchage,Oignon,Production-T (Tonnes),345.0
8587,2020,Céréales,Blé dur,Production-T (Tonnes),330.0
8588,2020,Céréales,Blé dur,Superficie (Ha),25405.0
8589,2020,Agrumes,Autres agrumes,Superficie (Ha),23.0
8590,2020,Industrielles,Câprier,Superficie (Ha),5000.0
8591,2020,Rosacées,Cognassier,Production-T (Tonnes),26.0
8592,2020,Maraîchage,Haricot vert,Superficie (Ha),695.0
8593,2020,Maraîchage,Fève verte,Production-T (Tonnes),465.0
8594,2020,Maraîchage,Tomate,Production-T (Tonnes),3250.0
8595,2020,Maraîchage,Pastèque,Superficie (Ha),1200.0
8596,2020,Légumineuses,Pois chiche,Production-T (Tonnes),3665.0
8597,2020,Agrumes,Orange_Autres,Superficie (Ha),22.0
8598,2020,Céréales,Orge,Production-T (Tonnes),10728.0
8599,2020,Rosacées,Pêcher-nectarine,Production-T (Tonnes),50.0
8601,2020,Maraîchage,Pomme de terre,Superficie (Ha),390.0
8602,2020,Sucrières,Canne à sucre,Superficie (Ha),1474.0
8603,2020,Fourragères,Féverole,Superficie (Ha),5700.0
8604,2020,Agrumes,Petit fruit_Nova,Superficie (Ha),81.0
8607,2020,Rosacées,Pommier,Superficie (Ha),127.0
8608,2020,Céréales,Orge,Production-T (Tonnes),43950.0
8609,2020,Maraîchage,Pomme de terre,Superficie (Ha),190.0
8610,2020,Fourragères,Luzerne,Production-T (Tonnes),780.0
8611,2020,Rosacées,Noyer,Production-T (Tonnes),12.0
8613,2020,Maraîchage,Oignon,Production-T (Tonnes),5100.0
8614,2020,Maraîchage,Navet,Superficie (Ha),15.0
8615,2020,Maraîchage,Menthe,Production-T (Tonnes),73.0
8617,2020,Fourragères,Luzerne,Superficie (Ha),20186.0
8618,2020,Fourragères,Avoine vert,Production-T (Tonnes),25000.0
8619,2020,Fourragères,Luzerne,Production-T (Tonnes),120.0
8620,2020,Rosacées,Grenadier,Production-T (Tonnes),1625.0
8621,2020,Fourragères,Orge fourrager,Production-T (Tonnes),2390.0
8622,2020,Maraîchage,Tomate,Production-T (Tonnes),256.0
8623,2020,Céréales,Blé tendre,Superficie (Ha),2250.0
8624,2020,Maraîchage,Navet,Production-T (Tonnes),180.0
8625,2020,Maraîchage,Pomme de terre,Production-T (Tonnes),1050.0
8626,2020,Fourragères,Luzerne,Superficie (Ha),90.0
8628,2020,Rosacées,Poirier,Production-T (Tonnes),57.0
8629,2020,Agrumes,Orange_Navel late,Production-T (Tonnes),8374.0
8630,2020,Rosacées,Prunier,Production-T (Tonnes),31.0
8631,2020,Céréales,Orge,Superficie (Ha),23000.0
8633,2020,Vignes,Raisin de table,Production-T (Tonnes),16308.0
8634,2020,Vignes,Raisin de table,Production-T (Tonnes),210.0
8635,2020,Oléagineuses,Colza,Production-T (Tonnes),48.0
8636,2020,Maraîchage,Myrtille,Superficie (Ha),8.0
8637,2020,Amandiers,Amandier,Production-T (Tonnes),65.0
8638,2020,Rosacées,Poirier,Production-T (Tonnes),6.0
8639,2020,Maraîchage,Menthe,Production-T (Tonnes),8.0
8642,2020,Agrumes,Orange_Navel,Production-T (Tonnes),132.0
8643,2020,Oléagineuses,Tournesol,Production-T (Tonnes),520.0
8644,2020,Rosacées,Figuier,Production-T (Tonnes),21.0
8645,2020,Maraîchage,Tomate,Superficie (Ha),35.0
8646,2020,Amandiers,Amandier,Production-T (Tonnes),34.0
8647,2020,Maraîchage,Petit Pois vert,Production-T (Tonnes),975.0
8648,2020,Industrielles,Rosier,Production-T (Tonnes),1.0
8649,2020,Agrumes,Petit fruit_Nules,Superficie (Ha),237.0
8651,2020,Maraîchage,Pastèque,Production-T (Tonnes),3000.0
8652,2020,Agrumes,Petit fruit_Autres,Production-T (Tonnes),347.0
8654,2020,Maraîchage,Courge courgette,Production-T (Tonnes),2700.0
8655,2020,Agrumes,Petit fruit_Nova,Production-T (Tonnes),562.0
8657,2020,Légumineuses,Petit pois,Production-T (Tonnes),43.0
8658,2020,Céréales,Blé dur,Production-T (Tonnes),24143.0
8659,2020,Maraîchage,Concombre,Production-T (Tonnes),13840.0
8660,2020,Céréales,Blé dur,Superficie (Ha),15000.0
8662,2020,Fourragères,Mais fourrager,Production-T (Tonnes),10710.0
8663,2020,Rosacées,Prunier,Production-T (Tonnes),574.0
8664,2020,Céréales,Blé tendre,Superficie (Ha),50.0
8665,2020,Maraîchage,Choux fleur,Production-T (Tonnes),14600.0
8666,2020,Céréales,Blé tendre,Superficie (Ha),20500.0
8667,2020,Maraîchage,Oignon,Superficie (Ha),290.0
8669,2020,Rosacées,Noyer,Superficie (Ha),4.0
8670,2020,Maraîchage,Fève verte,Production-T (Tonnes),2940.0
8672,2020,Maraîchage,Oignon,Production-T (Tonnes),575.0
8673,2020,Légumineuses,Fève,Superficie (Ha),2975.0
8674,2020,Maraîchage,Carotte,Production-T (Tonnes),630.0
8675,2020,Rosacées,Pommier,Production-T (Tonnes),123463.0
8676,2020,Céréales,Blé tendre,Production-T (Tonnes),1472.0
8677,2020,Agrumes,Orange_Navel,Superficie (Ha),1.0
8678,2020,Amandiers,Amandier,Production-T (Tonnes),850.0
8680,2020,Fourragères,Luzerne,Production-T (Tonnes),16250.0
8681,2020,Rosacées,Pêcher-nectarine,Superficie (Ha),620.0
8682,2020,Oléagineuses,Tournesol,Production-T (Tonnes),190.0
8683,2020,Rosacées,Poirier,Production-T (Tonnes),240.0
8684,2020,Rosacées,Cognassier,Superficie (Ha),57.0
8685,2020,Oliviers,Olivier,Superficie (Ha),423.0
8686,2020,Rosacées,Pêcher-nectarine,Superficie (Ha),351.0
8687,2020,Maraîchage,Navet,Production-T (Tonnes),2844.0
8688,2020,Agrumes,Petit fruit_Nour,Superficie (Ha),686.0
8689,2020,Fourragères,Orge fourrager,Production-T (Tonnes),61020.0
8690,2020,Rosacées,Abricotier,Superficie (Ha),114.0
8691,2020,Agrumes,Petit fruit_Nador cott,Superficie (Ha),11.0
8692,2020,Maraîchage,Betterave potager,Production-T (Tonnes),98.0
8694,2020,Agrumes,Orange_Maroc late,Production-T (Tonnes),33547.0
8695,2020,Maraîchage,Carotte,Superficie (Ha),963.0
8696,2020,Agrumes,Citron,Production-T (Tonnes),3521.0
8698,2020,Rosacées,Poirier,Production-T (Tonnes),286.0
8699,2020,Vignes,Raisin de table,Superficie (Ha),24.0
8700,2020,Maraîchage,Tomate,Superficie (Ha),38.0
8701,2020,Oliviers,Olivier,Production-T (Tonnes),3200.0
8702,2020,Maraîchage,Pomme de terre,Superficie (Ha),43.0
8703,2020,Céréales,Blé tendre,Production-T (Tonnes),2893.0
8704,2020,Maraîchage,Fève verte,Superficie (Ha),180.0
8705,2020,Industrielles,Safran,Superficie (Ha),65.0
8707,2020,Maraîchage,Piment poivron,Production-T (Tonnes),57130.0
8708,2020,Maraîchage,Aubergine,Superficie (Ha),8.0
8709,2020,Maraîchage,Choux fleur,Production-T (Tonnes),3600.0
8710,2020,Fourragères,Luzerne,Production-T (Tonnes),42000.0
8711,2020,Oléagineuses,Arachide,Production-T (Tonnes),960.0
8712,2020,Rosacées,Figuier,Production-T (Tonnes),340.0
8713,2020,Oliviers,Olivier,Superficie (Ha),14043.0
8714,2020,Maraîchage,Tomate,Superficie (Ha),80.0
8715,2020,Maraîchage,Petit Pois vert,Production-T (Tonnes),4500.0
8716,2020,Maraîchage,Carotte,Superficie (Ha),364.0
8717,2020,Rosacées,Poirier,Production-T (Tonnes),37.0
8718,2020,Maraîchage,Fève verte,Superficie (Ha),98.0
8719,2020,Rosacées,Bananier,Production-T (Tonnes),3959.0
8720,2020,Fourragères,Luzerne,Superficie (Ha),75.0
8723,2020,Rosacées,Prunier,Superficie (Ha),120.0
8724,2020,Fourragères,Mélange fourrager,Production-T (Tonnes),6400.0
8725,2020,Céréales,Blé tendre,Superficie (Ha),6000.0
8727,2020,Oliviers,Olivier,Production-T (Tonnes),2726.0
8728,2020,Maraîchage,Petit Pois vert,Production-T (Tonnes),1562.0
8729,2020,Maraîchage,Choux fleur,Superficie (Ha),80.0
8730,2020,Vignes,Raisin de cuve,Superficie (Ha),216.0
8731,2020,Oliviers,Olivier,Production-T (Tonnes),24000.0
8732,2020,Oléagineuses,Colza,Superficie (Ha),340.0
8734,2020,Agrumes,Orange_Maroc late,Superficie (Ha),57.0
8736,2020,Rosacées,Prunier,Production-T (Tonnes),8.0
8737,2020,Fourragères,Mélange fourrager,Superficie (Ha),450.0
8738,2020,Maraîchage,Oignon,Superficie (Ha),1215.0
8739,2020,Agrumes,Citron,Superficie (Ha),1.0
8741,2020,Légumineuses,Petit pois,Superficie (Ha),240.0
8742,2020,Maraîchage,Pomme de terre,Superficie (Ha),35.0
8743,2020,Maraîchage,Ail,Production-T (Tonnes),75.0
8744,2020,Fourragères,Féverole,Superficie (Ha),300.0
8745,2020,Rosacées,Poirier,Production-T (Tonnes),1780.0
8746,2020,Rosacées,Pommier,Production-T (Tonnes),111.0
8748,2020,Maraîchage,Pomme de terre,Superficie (Ha),350.0
8751,2020,Maraîchage,Pastèque,Superficie (Ha),900.0
8753,2020,Amandiers,Amandier,Production-T (Tonnes),6072.0
8754,2020,Rosacées,Grenadier,Production-T (Tonnes),45.0
8755,2020,Maraîchage,Pastèque,Production-T (Tonnes),90000.0
8756,2020,Industrielles,Henné,Production-T (Tonnes),150.0
8757,2020,Maraîchage,Menthe,Production-T (Tonnes),4000.0
8758,2020,Fourragères,Luzerne,Production-T (Tonnes),30000.0
8759,2020,Rosacées,Grenadier,Production-T (Tonnes),2998.0
8760,2020,Maraîchage,Choux pomme,Production-T (Tonnes),3372.0
8761,2020,Céréales,Orge,Superficie (Ha),29000.0
8762,2020,Maraîchage,Oignon vert,Production-T (Tonnes),1500.0
8763,2020,Céréales,Orge,Superficie (Ha),3800.0
8764,2020,Rosacées,Pommier,Superficie (Ha),149.0
8765,2020,Légumineuses,Pois chiche,Superficie (Ha),820.0
8766,2020,Maraîchage,Pastèque,Production-T (Tonnes),32000.0
8767,2020,Rosacées,Prunier,Superficie (Ha),19.0
8768,2020,Rosacées,Cerisier,Production-T (Tonnes),68.0
8770,2020,Maraîchage,Pomme de terre,Superficie (Ha),1650.0
8772,2020,Céréales,Orge,Production-T (Tonnes),3556.0
8773,2020,Maraîchage,Navet,Superficie (Ha),39.0
8774,2020,Rosacées,Figuier,Production-T (Tonnes),2559.0
8775,2020,Maraîchage,Choux pomme,Production-T (Tonnes),375.0
8778,2020,Céréales,Blé tendre,Production-T (Tonnes),16112.0
8780,2020,Agrumes,Petit fruit_Ortanique,Superficie (Ha),54.0
8781,2020,Agrumes,Petit fruit_Nour,Production-T (Tonnes),382.0
8782,2020,Maraîchage,Oignon,Superficie (Ha),680.0
8783,2020,Rosacées,Cognassier,Production-T (Tonnes),875.0
8784,2020,Rosacées,Noyer,Superficie (Ha),435.0
8786,2020,Maraîchage,Aubergine,Production-T (Tonnes),900.0
8787,2020,Rosacées,Pommier,Superficie (Ha),2317.0
8788,2020,Fourragères,Avoine vert,Superficie (Ha),1950.0
8790,2020,Légumineuses,Petit pois,Production-T (Tonnes),1760.0
8791,2020,Agrumes,Petit fruit_Nules,Production-T (Tonnes),1033.0
8792,2020,Rosacées,Prunier,Superficie (Ha),81.0
8793,2020,Légumineuses,Autres légumineuses,Superficie (Ha),4700.0
8794,2020,Maraîchage,Ail,Superficie (Ha),8.0
8795,2020,Fourragères,Féverole,Production-T (Tonnes),14700.0
8796,2020,Céréales,Blé tendre,Production-T (Tonnes),56478.0
8797,2020,Légumineuses,Fève,Production-T (Tonnes),3061.0
8798,2020,Amandiers,Amandier,Production-T (Tonnes),8450.0
8799,2020,Rosacées,Abricotier,Superficie (Ha),68.0
8800,2020,Maraîchage,Fève verte,Production-T (Tonnes),7520.0
8801,2020,Céréales,Blé dur,Production-T (Tonnes),58509.0
8802,2020,Légumineuses,Fève,Production-T (Tonnes),12.0
8803,2020,Fourragères,Pois fourrager,Production-T (Tonnes),300.0
8804,2020,Fourragères,Mais fourrager,Superficie (Ha),520.0
8805,2020,Légumineuses,Pois chiche,Superficie (Ha),1803.0
8806,2020,Maraîchage,Oignon vert,Production-T (Tonnes),20000.0
8807,2020,Céréales,Blé dur,Superficie (Ha),10534.0
8808,2021,Maraîchage,Tomate,Production-T (Tonnes),875.0
8809,2021,Amandiers,Amandier,Superficie (Ha),17689.0
8810,2021,Maraîchage,Petit Pois vert,Production-T (Tonnes),700.0
8811,2021,Céréales,Blé tendre,Production-T (Tonnes),35224.0
8812,2021,Oliviers,Olivier,Superficie (Ha),1194.0
8813,2021,Céréales,Blé tendre,Production-T (Tonnes),230.0
8814,2021,Rosacées,Prunier,Superficie (Ha),235.0
8815,2021,Céréales,Blé dur,Superficie (Ha),16000.0
8816,2021,Maraîchage,Pastèque,Production-T (Tonnes),720.0
8817,2021,Rosacées,Avocatier,Superficie (Ha),345.0
8818,2021,Légumineuses,Pois chiche,Production-T (Tonnes),1260.0
8819,2021,Maraîchage,Navet,Superficie (Ha),20.0
8820,2021,Céréales,Blé tendre,Production-T (Tonnes),10680.0
8821,2021,Oliviers,Olivier,Production-T (Tonnes),4456.0
8822,2021,Rosacées,Figuier,Superficie (Ha),30.0
8823,2021,Maraîchage,Concombre,Production-T (Tonnes),385.0
8824,2021,Légumineuses,Pois chiche,Production-T (Tonnes),2565.0
8825,2021,Céréales,Blé dur,Production-T (Tonnes),43.0
8826,2021,Céréales,Mais,Production-T (Tonnes),570.0
8827,2021,Légumineuses,Fève,Production-T (Tonnes),200.0
8828,2021,Rosacées,Pommier,Superficie (Ha),20.0
8829,2021,Sucrières,Betterave à sucre,Production-T (Tonnes),32700.0
8830,2021,Maraîchage,Oignon,Production-T (Tonnes),540.0
8831,2021,Rosacées,Grenadier,Superficie (Ha),24.0
8832,2021,Maraîchage,Ail,Production-T (Tonnes),225.0
